short_id,config_id,arch_str,depth,width_sum,activation,optimizer,loss_fn,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0221,256x128x64_gelu_adamw_lr0.01_wd0.001_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.01,0.001,0.0,32,0.0,,,,20.492227452795884,0.6611085123138876,13.397284418045775,7.094943034750109,44.0,19.478381775163896,21.097704625713405,18.383352756500244
C0361,256x256x256_gelu_adamw_lr0.005_wd0.001_do0_bs32_ns0_lossmse,256x256x256,3,768,gelu,adamw,mse,0.005,0.001,0.0,32,0.0,,,,20.500492733196545,0.8448664147833281,14.915641665606572,5.584851067589973,29.0,19.125659056437353,21.200595971376163,7.686011791229248
C0041,128x128x64_gelu_adamw_lr0.005_wd0.001_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.001,0.0,32,0.0,,,,20.50154398638076,1.050565469711526,14.859015279159081,5.642528707221679,33.8,19.111871099573616,21.57447931504987,8.158121347427368
C0231,256x128x64_gelu_adamw_lr0.02_wd0.001_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.02,0.001,0.0,32,0.0,,,,20.509247405922487,0.8738097036733439,15.08400953368928,5.4252378722332075,43.0,19.293248550805934,21.7444317574739,17.665576219558716
C0363,256x256x256_gelu_adamw_lr0.005_wd0.005_do0_bs32_ns0_lossmse,256x256x256,3,768,gelu,adamw,mse,0.005,0.005,0.0,32,0.0,,,,20.5186565443901,0.8552709518300224,15.365965325895619,5.152691218494482,27.6,19.100137497070246,21.19828029003341,7.146381139755249
C0077,128x128x64_gelu_adamw_lr0.02_wd0.05_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.02,0.05,0.0,32,0.0,,,,20.52505624656517,1.1667878347227372,15.735598762002462,4.789457484562709,41.0,18.708325030165373,21.856508620672354,19.139620780944824
C0131,128x128x128_gelu_adamw_lr0.008_wd0.001_do0_bs32_ns0_lossmse,128x128x128,3,384,gelu,adamw,mse,0.008,0.001,0.0,32,0.0,,,,20.525587120658734,0.6846088380945511,15.129878385999891,5.395708734658843,26.4,19.745981188544086,21.39573242986318,15.776473045349121
C0063,128x128x64_gelu_adamw_lr0.01_wd0.005_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.005,0.0,32,0.0,,,,20.529401079456203,1.186762884238924,15.54278915408591,4.986611925370294,34.2,18.792742926751224,21.672086112634677,12.037123441696167
C0295,256x256x128_gelu_adamw_lr0.008_wd0.01_do0_bs32_ns0_lossmse,256x256x128,3,640,gelu,adamw,mse,0.008,0.01,0.0,32,0.0,,,,20.562240430786364,0.9783840584737954,13.656915931844775,6.905324498941589,40.2,19.54943059154861,21.61408652055191,7.212806940078735
C0232,256x128x64_gelu_adamw_lr0.02_wd0.001_do0.1_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.02,0.001,0.1,32,0.0,,,,20.571526337225926,0.6717062914285035,16.13714744329283,4.434378893933097,63.4,19.716625335094882,21.56499288890362,26.508331298828125
C0233,256x128x64_gelu_adamw_lr0.02_wd0.005_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.02,0.005,0.0,32,0.0,,,,20.576093257902137,0.6426467304166581,15.547752993170672,5.028340264731465,38.4,19.7150487069859,21.24184137343222,16.22165012359619
C0223,256x128x64_gelu_adamw_lr0.01_wd0.005_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.01,0.005,0.0,32,0.0,,,,20.596873425869774,0.6054812174503855,14.45093709916998,6.145936326699793,40.8,19.721472671362854,21.38869567408019,17.118901014328003
C0215,256x128x64_gelu_adamw_lr0.008_wd0.01_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.008,0.01,0.0,32,0.0,,,,20.61200222138665,0.8934987906974867,14.717999027335841,5.894003194050809,42.2,19.64613011231237,21.627081750744985,17.26953649520874
C0075,128x128x64_gelu_adamw_lr0.02_wd0.01_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.02,0.01,0.0,32,0.0,,,,20.615912180049264,1.1439071945327985,14.756990123603416,5.858922056445849,42.0,19.516531970525243,22.075329556630862,16.88955545425415
C0061,128x128x64_gelu_adamw_lr0.01_wd0.001_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.001,0.0,32,0.0,,,,20.654550485640446,1.0601260791319334,15.894350426130865,4.760200059509581,30.2,19.231198664711435,21.670286404566152,10.635682821273804
